C:\Users\kidawa\Desktop\Recovery1\IMG\center_2018_01_15_12_02_17_156.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\left_2018_01_15_12_02_17_156.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\right_2018_01_15_12_02_17_156.jpg,1,0,0,4.981616E-05
C:\Users\kidawa\Desktop\Recovery1\IMG\center_2018_01_15_12_02_17_227.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\left_2018_01_15_12_02_17_227.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\right_2018_01_15_12_02_17_227.jpg,1,0,0,5.132897E-05
C:\Users\kidawa\Desktop\Recovery1\IMG\center_2018_01_15_12_02_17_309.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\left_2018_01_15_12_02_17_309.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\right_2018_01_15_12_02_17_309.jpg,1,0.1456841,0,0.05274964
C:\Users\kidawa\Desktop\Recovery1\IMG\center_2018_01_15_12_02_17_383.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\left_2018_01_15_12_02_17_383.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\right_2018_01_15_12_02_17_383.jpg,1,0.3683742,0,0.2787935
C:\Users\kidawa\Desktop\Recovery1\IMG\center_2018_01_15_12_02_17_479.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\left_2018_01_15_12_02_17_479.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\right_2018_01_15_12_02_17_479.jpg,1,0.6532953,0,0.6708856
C:\Users\kidawa\Desktop\Recovery1\IMG\center_2018_01_15_12_02_17_550.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\left_2018_01_15_12_02_17_550.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\right_2018_01_15_12_02_17_550.jpg,1,0.8396994,0,1.322403
C:\Users\kidawa\Desktop\Recovery1\IMG\center_2018_01_15_12_02_17_623.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\left_2018_01_15_12_02_17_623.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\right_2018_01_15_12_02_17_623.jpg,1,1,0,2.177611
C:\Users\kidawa\Desktop\Recovery1\IMG\center_2018_01_15_12_02_17_695.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\left_2018_01_15_12_02_17_695.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\right_2018_01_15_12_02_17_695.jpg,1,1,0,2.833567
C:\Users\kidawa\Desktop\Recovery1\IMG\center_2018_01_15_12_02_17_778.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\left_2018_01_15_12_02_17_778.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\right_2018_01_15_12_02_17_778.jpg,1,1,0,3.694029
C:\Users\kidawa\Desktop\Recovery1\IMG\center_2018_01_15_12_02_17_862.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\left_2018_01_15_12_02_17_862.jpg,C:\Users\kidawa\Desktop\Recovery1\IMG\right_2018_01_15_12_02_17_862.jpg,1,1,0,4.761869
