C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_04_682.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_04_682.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_04_682.jpg,-0.6842105,0,0,0.0001425086
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_04_783.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_04_783.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_04_783.jpg,-0.6842105,0,0,0.0001429546
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_04_880.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_04_880.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_04_880.jpg,-0.6842105,0,0,0.0001425637
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_04_977.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_04_977.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_04_977.jpg,-0.6842105,0,0,0.0001421681
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_05_097.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_05_097.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_05_097.jpg,-0.6842105,0.181144,0,0.1344462
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_05_224.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_05_224.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_05_224.jpg,-0.6842105,0.5448248,0,0.7785376
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_05_292.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_05_292.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_05_292.jpg,-0.6842105,0.7535887,0,1.240171
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_05_391.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_05_391.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_05_391.jpg,-0.6842105,1,0,2.350986
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_05_478.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_05_478.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_05_478.jpg,-0.6917293,1,0,3.522324
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_05_578.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_05_578.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_05_578.jpg,-0.6917293,1,0,4.68515
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_05_677.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_05_677.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_05_677.jpg,-0.6917293,1,0,5.836461
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_05_777.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_05_777.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_05_777.jpg,-0.6917293,1,0,6.976554
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_05_890.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_05_890.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_05_890.jpg,-0.6917293,1,0,8.331125
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_05_988.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_05_988.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_05_988.jpg,-0.6917293,1,0,9.442607
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_06_083.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_06_083.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_06_083.jpg,-0.6917293,1,0,10.32228
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_06_174.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_06_174.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_06_174.jpg,-0.6766918,1,0,11.41565
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_06_242.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_06_242.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_06_242.jpg,0,1,0,12.01224
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_06_327.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_06_327.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_06_327.jpg,0,1,0,12.93599
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_06_428.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_06_428.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_06_428.jpg,0,1,0,13.84243
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_06_531.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_06_531.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_06_531.jpg,0,1,0,15.1295
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_06_626.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_06_626.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_06_626.jpg,0,1,0,15.99574
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_06_746.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_06_746.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_06_746.jpg,0.03759398,1,0,17.28075
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_06_865.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_06_865.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_06_865.jpg,0.03759398,1,0,18.54022
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_06_948.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_06_948.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_06_948.jpg,0.03759398,1,0,19.56808
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_07_042.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_07_042.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_07_042.jpg,0.03759398,1,0,20.3814
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_07_226.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_07_226.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_07_226.jpg,-0.05263158,1,0,22.17976
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_07_308.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_07_308.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_07_308.jpg,-0.05263158,1,0,23.1676
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_07_412.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_07_412.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_07_412.jpg,-0.06766918,1,0,24.14067
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_07_495.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_07_495.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_07_495.jpg,-0.07518797,1,0,24.91291
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_07_562.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_07_562.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_07_562.jpg,-0.09774436,1,0,25.48734
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_07_649.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_07_649.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_07_649.jpg,-0.1052632,1,0,26.4364
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_07_733.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_07_733.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_07_733.jpg,-0.1052632,1,0,27.18909
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_07_829.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_07_829.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_07_829.jpg,-0.1052632,1,0,28.12215
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_07_920.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_07_920.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_07_920.jpg,-0.1052632,1,0,28.86202
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_08_023.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_08_023.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_08_023.jpg,-0.1052632,1,0,29.77866
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_08_111.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_08_111.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_08_111.jpg,-0.1052632,1,0,30.1897
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_08_205.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_08_205.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_08_205.jpg,0,1,0,30.18934
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_08_298.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_08_298.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_08_298.jpg,0,0.720677,0,30.10942
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_08_399.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_08_399.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_08_399.jpg,0,0.4169808,0,30.05028
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_08_475.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_08_475.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_08_475.jpg,0,0.189959,0,29.97305
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_08_562.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_08_562.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_08_562.jpg,0,0,0,29.79704
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_08_899.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_08_899.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_08_899.jpg,0,0,0,29.49987
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_24_517.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_24_517.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_24_517.jpg,1,0,0,0.0002055895
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_24_650.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_24_650.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_24_650.jpg,1,0,0,0.0002059581
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_24_759.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_24_759.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_24_759.jpg,1,0,0,0.0002056311
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_24_840.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_24_840.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_24_840.jpg,1,0,0,0.0002054272
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_24_934.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_24_934.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_24_934.jpg,1,0,0,0.0002075304
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_25_049.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_25_049.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_25_049.jpg,1,0,0,0.0002045425
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_25_152.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_25_152.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_25_152.jpg,1,0.08460791,0,0.01823458
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_25_236.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_25_236.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_25_236.jpg,1,0.3361261,0,0.312937
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_25_320.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_25_320.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_25_320.jpg,1,0.5887989,0,0.8085595
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_25_435.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_25_435.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_25_435.jpg,1,0.8704914,0,1.698617
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_25_483.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_25_483.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_25_483.jpg,1,1,0,2.370672
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_25_560.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_25_560.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_25_560.jpg,1,1,0,3.514953
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_25_649.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_25_649.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_25_649.jpg,1,1,0,4.422009
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_25_728.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_25_728.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_25_728.jpg,1,1,0,5.32227
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_25_814.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_25_814.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_25_814.jpg,1,1,0,6.437165
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_25_919.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_25_919.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_25_919.jpg,1,1,0,7.5349
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_26_009.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_26_009.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_26_009.jpg,1,1,0,8.408634
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_26_091.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_26_091.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_26_091.jpg,0,1,0,9.152687
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_26_176.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_26_176.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_26_176.jpg,0,0.7772016,0,10.04685
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_26_294.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_26_294.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_26_294.jpg,0,0.8054888,0,11.00445
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_26_382.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_26_382.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_26_382.jpg,-0.06015037,0.6057763,0,11.39017
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_26_477.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_26_477.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_26_477.jpg,-0.4962406,0.3583451,0,11.93659
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_26_676.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_26_676.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_26_676.jpg,-0.5488722,0,0,11.63129
C:\Users\Kuba\Desktop\Recovery\IMG\center_2018_01_13_21_12_26_750.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\left_2018_01_13_21_12_26_750.jpg,C:\Users\Kuba\Desktop\Recovery\IMG\right_2018_01_13_21_12_26_750.jpg,-0.5488722,0,0,11.48195
